iter	Passed	Remaining
744	55077	18851
745	55141	18774
746	55209	18698
747	55274	18621
748	55352	18549
749	55433	18477
750	55497	18400
751	55570	18326
752	55648	18253
753	55720	18179
754	55788	18103
755	55871	18032
756	55945	17958
757	56022	17885
758	56097	17812
759	56158	17734
760	56232	17660
761	56300	17584
762	56379	17512
763	56438	17433
764	56510	17359
765	56574	17282
766	56648	17208
767	56715	17132
768	56778	17055
769	56851	16981
770	56917	16905
771	56982	16829
772	57049	16753
773	57177	16695
774	57262	16624
775	57347	16554
776	57432	16483
777	57536	16417
778	57660	16358
779	57727	16282
780	57791	16205
781	57854	16128
782	57934	16056
783	58009	15982
784	58096	15911
785	58163	15835
786	58229	15759
787	58291	15682
788	58357	15606
789	58426	15531
790	58490	15454
791	58562	15380
792	58638	15306
793	58703	15230
794	58765	15153
795	58839	15079
796	58907	15004
797	58994	14933
798	59051	14855
799	59117	14779
800	59178	14702
801	59239	14625
802	59305	14549
803	59371	14473
804	59437	14397
805	59506	14322
806	59569	14246
807	59635	14170
808	59701	14095
809	59762	14018
810	59826	13942
811	59889	13866
812	59962	13792
813	60024	13715
814	60092	13640
815	60156	13564
816	60223	13489
817	60286	13413
818	60358	13339
819	60426	13264
820	60487	13187
821	60559	13113
822	60623	13038
823	60732	12971
824	60793	12895
825	60857	12819
826	60926	12745
827	60992	12669
828	61062	12595
829	61130	12520
830	61192	12444
831	61267	12371
832	61332	12296
833	61397	12220
834	61468	12146
835	61529	12070
836	61609	11998
837	61673	11922
838	61736	11847
839	61799	11771
840	61859	11695
841	61924	11620
842	61990	11545
843	62060	11470
844	62120	11394
845	62182	11319
846	62244	11243
847	62310	11168
848	62377	11094
849	62442	11019
850	62507	10944
851	62595	10873
852	62657	10797
853	62732	10724
854	62792	10649
855	62879	10577
856	62944	10503
857	63021	10430
858	63097	10357
859	63163	10282
860	63227	10207
861	63297	10133
862	63364	10059
863	63437	9985
864	63512	9912
865	63583	9838
866	63649	9764
867	63716	9689
868	63781	9614
869	63853	9541
870	63917	9466
871	64000	9394
872	64066	9320
873	64129	9245
874	64212	9173
875	64277	9098
876	64344	9024
877	64404	8949
878	64477	8875
879	64547	8801
880	64609	8727
881	64673	8652
882	64731	8577
883	64799	8503
884	64879	8430
885	64951	8357
886	65024	8283
887	65090	8209
888	65148	8134
889	65214	8060
890	65276	7985
891	65339	7911
892	65401	7836
893	65462	7761
894	65541	7689
895	65603	7614
896	65686	7542
897	65757	7469
898	65822	7394
899	65885	7320
900	65964	7248
901	66030	7174
902	66107	7101
903	66184	7028
904	66248	6954
905	66315	6880
906	66391	6807
907	66456	6733
908	66532	6660
909	66608	6587
910	66673	6513
911	66736	6439
912	66812	6366
913	66881	6293
914	66955	6219
915	67026	6146
916	67094	6072
917	67158	5998
918	67232	5925
919	67303	5852
920	67377	5779
921	67460	5707
922	67543	5634
923	67660	5565
924	67778	5495
925	67899	5426
926	67989	5354
927	68075	5281
928	68172	5210
929	68253	5137
930	68338	5064
931	68443	4993
932	68531	4921
933	68614	4848
934	68698	4775
935	68893	4710
936	69178	4651
937	69259	4577
938	69342	4504
939	69412	4430
940	69476	4356
941	69544	4281
942	69613	4207
943	69682	4133
944	69745	4059
945	69806	3984
946	69876	3910
947	69943	3836
948	70008	3762
949	70087	3688
950	70157	3614
951	70227	3540
952	70297	3466
953	70356	3392
954	70421	3318
955	70487	3244
956	70562	3170
957	70640	3096
958	70710	3023
959	70771	2948
960	70843	2875
961	70923	2801
962	71001	2728
963	71076	2654
964	71152	2580
965	71239	2507
966	71313	2433
967	71382	2359
968	71458	2286
969	71533	2212
970	71603	2138
971	71688	2065
972	71762	1991
973	71850	1917
974	71942	1844
975	72006	1770
976	72073	1696
977	72134	1622
978	72199	1548
979	72259	1474
980	72329	1400
981	72392	1326
982	72458	1253
983	72522	1179
984	72585	1105
985	72658	1031
986	72716	957
987	72777	883
988	72845	810
989	72906	736
990	72970	662
991	73031	588
992	73097	515
993	73164	441
994	73234	368
995	73299	294
996	73365	220
997	73427	147
998	73490	73
999	73552	0
