iter	Passed	Remaining
659	59998	30908
660	60086	30816
661	60170	30721
662	60263	30631
663	60369	30548
664	60456	30455
665	60549	30365
666	60631	30270
667	60713	30175
668	60786	30075
669	60863	29977
670	60935	29877
671	61015	29781
672	61101	29688
673	61191	29596
674	61279	29504
675	61350	29404
676	61428	29307
677	61517	29216
678	61595	29119
679	61667	29019
680	61752	28926
681	61839	28834
682	61912	28735
683	62005	28645
684	62086	28550
685	62172	28457
686	62265	28368
687	62347	28273
688	62426	28177
689	62518	28088
690	62601	27994
691	62698	27906
692	62782	27812
693	62870	27721
694	62964	27632
695	63047	27537
696	63130	27444
697	63216	27351
698	63309	27261
699	63396	27169
700	63482	27077
701	63567	26984
702	63652	26891
703	63742	26800
704	63832	26709
705	63936	26625
706	64027	26534
707	64102	26437
708	64202	26351
709	64302	26264
710	64386	26171
711	64471	26078
712	64559	25986
713	64638	25891
714	64720	25797
715	64807	25705
716	64902	25616
717	64977	25520
718	65054	25424
719	65129	25327
720	65236	25244
721	65310	25147
722	65388	25052
723	65483	24963
724	65561	24868
725	65639	24772
726	65716	24677
727	65795	24583
728	65878	24489
729	65960	24396
730	66039	24301
731	66119	24207
732	66195	24112
733	66285	24021
734	66369	23929
735	66449	23835
736	66538	23744
737	66618	23650
738	66698	23556
739	66785	23465
740	66864	23370
741	66939	23275
742	67016	23180
743	67104	23089
744	67183	22995
745	67285	22909
746	67364	22815
747	67455	22725
748	67533	22631
749	67621	22540
750	67703	22447
751	67783	22354
752	67878	22265
753	67961	22173
754	68041	22079
755	68153	21996
756	68564	22009
757	68883	21991
758	69074	21932
759	69236	21864
760	69404	21797
761	69501	21707
762	69581	21613
763	69669	21520
764	69757	21428
765	69837	21334
766	69919	21240
767	69999	21145
768	70085	21052
769	70211	20972
770	70311	20883
771	70437	20802
772	70548	20717
773	70693	20641
774	70814	20558
775	70911	20469
776	71036	20387
777	71137	20298
778	71252	20214
779	71352	20125
780	71452	20035
781	71546	19945
782	71628	19851
783	71723	19760
784	71815	19669
785	71918	19580
786	72012	19489
787	72096	19396
788	72218	19313
789	72323	19225
790	72403	19130
791	72487	19037
792	72582	18946
793	72674	18855
794	72791	18770
795	72872	18675
796	72958	18583
797	73037	18488
798	73145	18400
799	73228	18307
800	73312	18213
801	73401	18121
802	73477	18026
803	73552	17930
804	73631	17836
805	73721	17744
806	73805	17651
807	73899	17560
808	73973	17464
809	74066	17373
810	74171	17285
811	74280	17198
812	74361	17104
813	74441	17010
814	74516	16914
815	74601	16822
816	74698	16731
817	74796	16641
818	74887	16550
819	74986	16460
820	75070	16367
