iter	Passed	Remaining
926	30864	2430
927	30891	2396
928	30919	2363
929	30942	2329
930	30971	2295
931	31000	2261
932	31024	2227
933	31051	2194
934	31076	2160
935	31102	2126
936	31127	2092
937	31155	2059
938	31182	2025
939	31209	1992
940	31233	1958
941	31258	1924
942	31286	1891
943	31314	1857
944	31340	1824
945	31359	1790
946	31384	1756
947	31412	1723
948	31437	1689
949	31462	1655
950	31491	1622
951	31520	1589
952	31548	1555
953	31578	1522
954	31605	1489
955	31634	1456
956	31657	1422
957	31684	1389
958	31708	1355
959	31737	1322
960	31762	1288
961	31790	1255
962	31818	1222
963	31845	1189
964	31874	1156
965	31902	1122
966	31934	1089
967	31965	1056
968	31988	1023
969	32017	990
970	32045	957
971	32075	923
972	32102	890
973	32124	857
974	32153	824
975	32178	791
976	32211	758
977	32236	725
978	32266	692
979	32293	659
980	32317	625
981	32388	593
982	32414	560
983	32446	527
984	32473	494
985	32498	461
986	32527	428
987	32558	395
988	32584	362
989	32607	329
990	32632	296
991	32658	263
992	32685	230
993	32710	197
994	32737	164
995	32767	131
996	32792	98
997	32820	65
998	32849	32
999	32875	0
