iter	Passed	Remaining
402	9814	14539
403	9842	14520
404	9868	14497
405	9891	14471
406	9914	14445
407	9939	14422
408	9965	14399
409	9988	14374
410	10011	14347
411	10039	14327
412	10062	14302
413	10091	14284
414	10117	14261
415	10140	14235
416	10165	14212
417	10272	14302
418	10317	14306
419	10349	14292
420	10381	14277
421	10412	14261
422	10440	14242
423	10469	14223
424	10500	14206
425	10528	14186
426	10558	14169
427	10590	14153
428	10621	14137
429	10654	14122
430	10684	14104
431	10716	14089
432	10746	14072
433	10775	14052
434	10806	14036
435	10838	14020
436	10867	14000
437	10897	13982
438	10926	13962
439	10965	13955
440	10998	13941
441	11024	13917
442	11049	13892
443	11077	13871
444	11100	13844
445	11127	13821
446	11155	13801
447	11179	13774
448	11215	13763
449	11251	13751
450	11285	13737
451	11308	13710
452	11332	13683
453	11357	13659
454	11384	13636
455	11409	13611
456	11433	13585
457	11456	13557
458	11482	13534
459	11505	13506
460	11531	13482
461	11557	13458
462	11582	13433
463	11607	13408
464	11633	13384
465	11660	13361
466	11685	13336
467	11713	13314
468	11736	13288
469	11763	13264
470	11790	13242
471	11816	13218
472	11843	13195
473	11866	13168
474	11897	13149
475	11923	13125
476	11946	13098
477	11971	13073
478	11997	13049
479	12024	13026
480	12045	12997
481	12071	12973
482	12095	12947
483	12121	12922
484	12144	12895
485	12168	12870
486	12193	12844
487	12222	12824
488	12251	12802
489	12280	12781
490	12307	12758
491	12336	12737
492	12367	12719
493	12397	12698
494	12426	12677
495	12457	12658
496	12488	12639
497	12520	12621
498	12547	12598
499	12577	12577
500	12612	12561
501	12636	12535
502	12660	12509
503	12681	12480
504	12705	12454
505	12727	12425
506	12750	12398
507	12775	12372
508	12799	12346
509	12823	12320
510	12847	12294
511	12871	12268
512	12894	12241
513	12920	12216
514	12944	12190
515	12969	12165
516	13006	12150
517	13033	12127
518	13060	12103
519	13089	12082
520	13116	12059
521	13145	12037
522	13168	12010
523	13192	11984
524	13219	11960
525	13246	11937
526	13275	11915
527	13303	11892
528	13327	11866
529	13351	11839
530	13380	11818
531	13411	11798
532	13439	11775
533	13466	11751
534	13489	11724
535	13513	11697
536	13538	11672
537	13560	11644
538	13584	11618
539	13610	11594
540	13636	11569
541	13660	11543
542	13685	11518
543	13708	11490
544	13733	11465
545	13755	11437
546	13778	11410
547	13807	11388
548	13833	11363
549	13856	11337
550	13882	11312
551	13906	11286
552	13937	11265
553	13963	11241
554	13986	11214
555	14013	11191
556	14039	11165
557	14068	11143
558	14095	11120
559	14121	11095
560	14147	11070
561	14172	11045
562	14198	11021
563	14228	10999
564	14254	10974
565	14279	10949
566	14302	10922
567	14327	10897
568	14349	10869
569	14373	10843
570	14398	10818
571	14424	10792
572	14446	10765
573	14471	10740
574	14496	10715
575	14519	10687
576	14543	10661
577	14571	10638
578	14598	10614
579	14625	10590
580	14653	10567
581	14680	10543
582	14706	10518
583	14730	10492
584	14755	10467
585	14779	10441
586	14807	10418
587	14833	10393
588	14855	10366
589	14881	10341
590	14906	10316
591	14933	10292
592	14959	10267
593	14986	10243
594	15013	10219
595	15042	10196
596	15070	10173
597	15095	10148
598	15120	10122
599	15146	10097
600	15169	10071
601	15195	10045
602	15216	10018
603	15242	9993
604	15265	9966
605	15291	9941
606	15315	9915
607	15340	9890
608	15366	9865
609	15391	9840
610	15415	9814
611	15440	9789
612	15464	9763
613	15490	9738
614	15517	9714
615	15540	9687
616	15565	9662
617	15592	9637
618	15616	9611
619	15644	9588
620	15672	9564
621	15698	9540
622	15723	9514
623	15754	9493
624	15783	9470
625	15813	9447
626	15839	9423
627	15874	9403
628	15900	9378
629	15926	9353
630	15949	9327
631	15972	9300
632	16002	9278
633	16034	9256
634	16063	9233
635	16093	9210
636	16116	9183
637	16141	9158
638	16165	9132
639	16193	9108
640	16217	9082
641	16241	9056
642	16267	9031
643	16291	9005
644	16315	8979
645	16342	8955
646	16364	8928
647	16390	8903
648	16415	8878
649	16442	8853
650	16465	8827
651	16487	8800
652	16508	8772
653	16534	8747
654	16559	8722
655	16584	8696
656	16608	8670
657	16632	8644
658	16659	8620
659	16684	8595
660	16705	8567
661	16732	8543
662	16758	8518
663	16780	8491
664	16803	8465
665	16828	8439
666	16852	8413
667	16877	8388
668	16904	8363
669	16928	8337
670	16951	8311
671	16977	8286
672	17000	8260
673	17026	8235
674	17050	8209
675	17073	8182
676	17097	8157
677	17122	8131
678	17143	8104
679	17168	8079
680	17194	8054
681	17219	8028
682	17241	8002
683	17267	7977
684	17292	7952
685	17319	7927
686	17342	7901
687	17367	7875
688	17392	7850
689	17419	7826
690	17443	7800
691	17467	7774
692	17492	7749
693	17517	7724
694	17542	7698
695	17565	7672
696	17590	7647
697	17616	7621
698	17641	7596
699	17665	7570
700	17690	7545
701	17714	7519
702	17739	7494
703	17760	7467
704	17786	7442
705	17809	7416
706	17833	7390
707	17859	7365
708	17885	7340
709	17909	7315
710	17932	7288
711	17958	7264
712	17981	7238
713	18007	7213
714	18032	7187
715	18058	7162
716	18080	7136
717	18105	7110
718	18128	7084
719	18152	7059
720	18176	7033
721	18202	7008
722	18226	6983
723	18251	6957
724	18274	6931
725	18299	6906
726	18323	6880
727	18347	6855
728	18371	6829
729	18396	6804
730	18419	6778
731	18444	6752
732	18465	6726
733	18489	6700
734	18515	6675
735	18540	6650
736	18565	6625
737	18591	6600
738	18616	6574
739	18642	6550
740	18665	6524
741	18692	6499
742	18717	6474
743	18741	6448
744	18764	6422
745	18791	6398
746	18815	6372
747	18841	6347
748	18864	6321
749	18889	6296
750	18915	6271
751	18940	6246
752	18969	6222
753	19000	6199
754	19032	6176
755	19063	6152
756	19098	6130
757	19135	6109
758	19167	6086
759	19201	6063
760	19234	6040
761	19266	6017
762	19300	5994
763	19331	5971
764	19364	5948
765	19396	5925
766	19426	5901
767	19457	5877
768	19487	5853
769	19516	5829
770	19545	5805
771	19578	5782
772	19609	5758
773	19640	5734
774	19670	5710
775	19699	5686
776	19730	5662
777	19759	5638
778	19789	5614
779	19819	5590
780	19850	5566
781	19885	5543
782	19927	5522
783	19959	5499
784	19993	5475
785	20029	5453
786	20059	5429
787	20088	5404
788	20117	5380
789	20144	5354
790	20173	5330
791	20205	5306
792	20231	5281
793	20259	5256
794	20287	5231
795	20314	5206
796	20340	5180
797	20366	5155
798	20396	5131
799	20423	5105
800	20449	5080
801	20473	5054
802	20497	5028
803	20526	5003
804	20550	4978
805	20575	4952
806	20603	4927
807	20631	4902
808	20660	4877
809	20685	4852
810	20709	4826
811	20736	4801
812	20763	4775
813	20790	4750
814	20817	4725
815	20841	4699
816	20868	4674
817	20890	4648
818	20916	4622
819	20943	4597
820	20969	4571
821	20994	4546
822	21018	4520
823	21043	4494
824	21070	4469
825	21095	4443
826	21118	4417
827	21141	4391
828	21167	4366
829	21194	4340
830	21218	4315
831	21242	4289
832	21267	4263
833	21292	4238
834	21316	4212
835	21341	4186
836	21364	4160
837	21391	4135
838	21414	4109
839	21437	4083
840	21461	4057
841	21486	4031
842	21510	4006
843	21533	3980
844	21556	3954
845	21580	3928
846	21606	3902
847	21629	3876
848	21652	3850
849	21679	3825
850	21706	3800
851	21731	3774
852	21756	3749
853	21781	3723
854	21806	3698
855	21836	3673
856	21865	3648
857	21887	3622
858	21916	3597
859	21950	3573
860	21983	3548
861	22013	3524
862	22043	3499
863	22113	3480
864	22151	3457
865	22198	3434
866	22230	3410
867	22262	3385
868	22295	3361
869	22326	3336
870	22354	3310
871	22382	3285
872	22407	3259
873	22430	3233
874	22454	3207
875	22480	3182
876	22504	3156
877	22528	3130
878	22553	3104
879	22577	3078
880	22603	3053
881	22626	3027
882	22650	3001
883	22675	2975
884	22701	2949
885	22724	2923
886	22748	2898
887	22772	2872
888	22799	2846
889	22821	2820
890	22847	2794
891	22872	2769
892	22899	2743
893	22924	2718
894	22949	2692
895	22975	2666
896	23009	2642
897	23039	2617
898	23068	2591
899	23101	2566
900	23137	2542
901	23169	2517
902	23196	2491
903	23221	2466
904	23246	2440
905	23271	2414
906	23294	2388
907	23319	2362
908	23344	2337
909	23368	2311
910	23392	2285
911	23417	2259
912	23441	2233
913	23466	2208
914	23492	2182
915	23517	2156
916	23539	2130
917	23567	2105
918	23593	2079
919	23618	2053
920	23641	2027
921	23666	2002
922	23690	1976
923	23714	1950
924	23738	1924
925	23761	1898
926	23790	1873
927	23815	1847
928	23838	1821
929	23865	1796
930	23893	1770
931	23914	1744
932	23936	1718
933	23963	1693
934	23987	1667
935	24011	1641
936	24038	1616
937	24063	1590
938	24090	1564
939	24117	1539
940	24143	1513
941	24166	1487
942	24193	1462
943	24219	1436
944	24241	1410
945	24268	1385
946	24289	1359
947	24315	1333
948	24338	1307
949	24363	1282
950	24387	1256
951	24410	1230
952	24435	1205
953	24458	1179
954	24480	1153
955	24503	1127
956	24527	1102
957	24552	1076
958	24576	1050
959	24600	1025
960	24622	999
961	24647	973
962	24671	947
963	24692	922
964	24715	896
965	24737	870
966	24763	845
967	24789	819
968	24812	793
969	24835	768
970	24862	742
971	24887	716
972	24909	691
973	24932	665
974	24958	639
975	24983	614
976	25007	588
977	25031	563
978	25060	537
979	25087	511
980	25109	486
981	25133	460
982	25156	435
983	25183	409
984	25206	383
985	25229	358
986	25253	332
987	25276	307
988	25299	281
989	25322	255
990	25346	230
991	25370	204
992	25396	179
993	25415	153
994	25440	127
995	25464	102
996	25486	76
997	25512	51
998	25535	25
999	25558	0
