iter	Passed	Remaining
878	64025	8813
879	64088	8739
880	64146	8664
881	64215	8591
882	64291	8518
883	64366	8446
884	64435	8373
885	64498	8298
886	64561	8224
887	64631	8151
888	64701	8078
889	64766	8004
890	64837	7931
891	64909	7858
892	64974	7785
893	65060	7714
894	65139	7642
895	65227	7571
896	65316	7500
897	65388	7427
898	65451	7353
899	65530	7281
900	65595	7207
901	65667	7134
902	65728	7060
903	65799	6987
904	65867	6914
905	65941	6841
906	66000	6767
907	66075	6694
908	66136	6620
909	66199	6547
910	66267	6473
911	66346	6401
912	66421	6329
913	66487	6255
914	66550	6182
915	66611	6108
916	66695	6036
917	66765	5963
918	66861	5893
919	66934	5820
920	67000	5747
921	67072	5674
922	67141	5601
923	67220	5528
924	67297	5456
925	67363	5383
926	67433	5310
927	67498	5236
928	67566	5163
929	67643	5091
930	67712	5018
931	67780	4945
932	67849	4872
933	67914	4799
934	67995	4726
935	68056	4653
936	68121	4580
937	68192	4507
938	68270	4435
939	68333	4361
940	68404	4288
941	68462	4215
942	68524	4142
943	68595	4069
944	68666	3996
945	68732	3923
946	68805	3850
947	68873	3777
948	68940	3704
949	69003	3631
950	69067	3558
951	69140	3486
952	69205	3413
953	69291	3341
954	69357	3268
955	69428	3195
956	69495	3122
957	69562	3049
958	69621	2976
959	69695	2903
960	69771	2831
961	69841	2758
962	69926	2686
963	70004	2614
964	70081	2541
965	70156	2469
966	70218	2396
967	70300	2323
968	70383	2251
969	70481	2179
970	70568	2107
971	70656	2035
972	70738	1962
973	70840	1891
974	70910	1818
975	70993	1745
976	71072	1673
977	71137	1600
978	71199	1527
979	71273	1454
980	71340	1381
981	71402	1308
982	71466	1235
983	71524	1162
984	71590	1090
985	71672	1017
986	71760	945
987	71843	872
988	71935	800
989	72012	727
990	72079	654
991	72149	581
992	72213	509
993	72278	436
994	72341	363
995	72405	290
996	72479	218
997	72546	145
998	72625	72
999	72706	0
