iter	Passed	Remaining
544	12146	10140
545	12166	10116
546	12187	10093
547	12208	10069
548	12228	10045
549	12251	10023
550	12273	10001
551	12294	9978
552	12314	9954
553	12336	9931
554	12356	9907
555	12378	9884
556	12398	9860
557	12418	9836
558	12438	9812
559	12459	9789
560	12481	9767
561	12502	9743
562	12521	9719
563	12542	9696
564	12565	9674
565	12588	9652
566	12607	9628
567	12628	9604
568	12649	9581
569	12670	9558
570	12691	9535
571	12712	9512
572	12732	9488
573	12753	9464
574	12772	9440
575	12792	9416
576	12815	9394
577	12836	9371
578	12857	9349
579	12877	9325
580	12897	9301
581	12920	9279
582	12942	9257
583	12963	9234
584	12983	9210
585	13003	9186
586	13025	9164
587	13046	9141
588	13067	9118
589	13086	9094
590	13107	9071
591	13127	9047
592	13147	9023
593	13168	9000
594	13189	8977
595	13209	8953
596	13228	8930
597	13251	8908
598	13271	8884
599	13290	8860
600	13311	8837
601	13332	8814
602	13352	8791
603	13373	8767
604	13392	8744
605	13412	8720
606	13432	8696
607	13454	8674
608	13475	8651
609	13495	8628
610	13517	8606
611	13540	8584
612	13562	8562
613	13582	8538
614	13610	8520
615	13635	8500
616	13668	8484
617	13687	8460
618	13707	8436
619	13727	8413
620	13747	8390
621	13767	8366
622	13786	8342
623	13808	8320
624	13830	8298
625	13852	8276
626	13873	8253
627	13894	8230
628	13914	8206
629	13933	8183
630	13953	8159
631	13974	8137
632	13997	8115
633	14019	8093
634	14041	8071
635	14063	8048
636	14085	8026
637	14104	8003
638	14125	7980
639	14147	7957
640	14169	7935
641	14192	7914
642	14213	7891
643	14234	7868
644	14254	7845
645	14274	7822
646	14296	7800
647	14318	7777
648	14340	7755
649	14362	7733
650	14383	7710
651	14405	7688
652	14428	7667
653	14450	7645
654	14471	7622
655	14492	7599
656	14517	7579
657	14542	7558
658	14564	7536
659	14584	7513
660	14607	7491
661	14629	7469
662	14653	7448
663	14673	7424
664	14694	7402
665	14714	7379
666	14736	7357
667	14757	7334
668	14779	7312
669	14801	7290
670	14822	7267
671	14845	7246
672	14867	7224
673	14890	7202
674	14910	7179
675	14932	7157
676	14953	7134
677	14973	7111
678	14995	7089
679	15017	7066
680	15038	7044
681	15063	7023
682	15083	7000
683	15106	6979
684	15130	6957
685	15157	6937
686	15182	6917
687	15209	6897
688	15234	6876
689	15259	6855
690	15285	6835
691	15311	6814
692	15335	6793
693	15357	6771
694	15378	6748
695	15399	6726
696	15420	6703
697	15443	6681
698	15462	6658
699	15483	6635
700	15507	6614
701	15529	6592
702	15550	6569
703	15571	6547
704	15594	6525
705	15619	6504
706	15644	6483
707	15672	6464
708	15694	6441
709	15716	6419
710	15737	6396
711	15758	6374
712	15778	6351
713	15801	6329
714	15822	6306
715	15842	6284
716	15863	6261
717	15884	6238
718	15904	6215
719	15925	6193
720	15946	6170
721	15966	6147
722	15987	6125
723	16007	6102
724	16028	6079
725	16051	6057
726	16073	6035
727	16094	6013
728	16115	5990
729	16138	5969
730	16160	5946
731	16182	5924
732	16203	5902
733	16221	5878
734	16243	5856
735	16264	5834
736	16285	5811
737	16307	5789
738	16328	5766
739	16349	5744
740	16370	5721
741	16391	5699
742	16413	5677
743	16436	5655
744	16456	5632
745	16479	5610
746	16500	5588
747	16521	5566
748	16543	5543
749	16565	5521
750	16587	5499
751	16607	5477
752	16628	5454
753	16651	5432
754	16673	5410
755	16695	5388
756	16716	5365
757	16737	5343
758	16757	5320
759	16779	5298
760	16800	5276
761	16821	5253
762	16842	5231
763	16862	5208
764	16883	5186
765	16904	5164
766	16926	5142
767	16946	5119
768	16966	5096
769	16991	5075
770	17015	5053
771	17038	5032
772	17060	5009
773	17079	4987
774	17104	4965
775	17124	4943
776	17145	4920
777	17168	4899
778	17190	4876
779	17212	4854
780	17234	4832
781	17257	4810
782	17277	4788
783	17297	4765
784	17320	4743
785	17340	4721
786	17360	4698
787	17381	4676
788	17401	4653
789	17422	4631
790	17445	4609
791	17469	4587
792	17490	4565
793	17510	4543
794	17531	4520
795	17552	4498
796	17574	4476
797	17596	4454
798	17616	4431
799	17639	4409
800	17660	4387
801	17682	4365
802	17701	4342
803	17724	4320
804	17749	4299
805	17769	4276
806	17790	4254
807	17811	4232
808	17831	4209
809	17853	4187
810	17873	4165
811	17893	4142
812	17914	4120
