iter	Passed	Remaining
661	40465	20660
662	40512	20592
663	40556	20522
664	40597	20451
665	40642	20382
666	40684	20311
667	40728	20242
668	40773	20173
669	40812	20101
670	40853	20031
671	40895	19961
672	40937	19890
673	40979	19820
674	41028	19754
675	41075	19687
676	41118	19617
677	41163	19549
678	41210	19482
679	41254	19413
680	41299	19345
681	41344	19278
682	41399	19214
683	41458	19153
684	41511	19089
685	41563	19024
686	41619	18961
687	41674	18898
688	41729	18835
689	41790	18775
690	41849	18713
691	41912	18654
692	41968	18592
693	42026	18530
694	42080	18467
695	42130	18401
696	42174	18334
697	42222	18268
698	42273	18203
699	42320	18137
700	42371	18072
701	42415	18005
702	42460	17938
703	42507	17872
704	42546	17802
705	42592	17736
706	42635	17669
707	42684	17604
708	42728	17537
709	42771	17470
710	42825	17407
711	42879	17344
712	42918	17275
713	42960	17208
714	43011	17144
715	43051	17076
716	43095	17009
717	43145	16945
718	43188	16879
719	43241	16816
720	43299	16755
721	43345	16689
722	43388	16623
723	43437	16559
724	43502	16501
725	43551	16436
726	43592	16369
727	43640	16305
728	43688	16240
729	43730	16174
730	43772	16107
731	43814	16041
732	43858	15975
733	43906	15911
734	43951	15846
735	43993	15780
736	44036	15714
737	44080	15649
738	44123	15583
739	44175	15521
740	44218	15455
741	44259	15389
742	44308	15325
743	44352	15261
744	44392	15194
745	44437	15130
746	44481	15065
747	44527	15001
748	44575	14937
749	44639	14879
750	44685	14815
751	44736	14753
752	44778	14688
753	44817	14622
754	44861	14557
755	44905	14493
756	44946	14427
757	44988	14363
758	45032	14298
759	45074	14234
760	45117	14169
761	45155	14103
762	45196	14038
763	45241	13975
764	45287	13911
765	45332	13848
766	45372	13783
767	45415	13719
768	45459	13655
769	45502	13591
770	45541	13526
771	45582	13462
772	45622	13397
773	45664	13333
774	45705	13269
775	45754	13207
776	45796	13143
777	45838	13079
778	45878	13015
779	45934	12955
780	45983	12894
781	46036	12833
782	46081	12771
783	46119	12706
784	46166	12644
785	46209	12581
786	46248	12517
787	46297	12455
788	46340	12392
789	46377	12328
790	46420	12265
791	46465	12203
792	46513	12141
793	46553	12078
794	46598	12015
795	46641	11953
796	46683	11890
797	46731	11829
798	46771	11766
799	46818	11704
800	46863	11642
801	46909	11581
802	46956	11519
803	47000	11457
804	47043	11395
805	47088	11333
806	47133	11272
807	47178	11210
808	47218	11147
809	47263	11086
810	47303	11023
811	47350	10962
812	47394	10901
813	47436	10839
814	47478	10777
815	47525	10716
816	47570	10655
817	47616	10594
818	47659	10532
819	47707	10472
820	47749	10410
821	47796	10350
822	47835	10287
823	47881	10227
824	47936	10168
825	47979	10107
826	48027	10046
827	48069	9985
828	48114	9924
829	48157	9863
830	48201	9802
831	48248	9742
832	48293	9681
833	48337	9621
834	48383	9560
835	48431	9500
836	48473	9439
837	48520	9379
838	48565	9319
839	48608	9258
840	48654	9198
841	48701	9138
842	48749	9079
843	48796	9019
844	48838	8958
845	48881	8898
846	48931	8838
847	48971	8777
848	49016	8717
849	49057	8657
850	49108	8598
851	49156	8538
852	49201	8478
853	49237	8417
854	49280	8357
855	49324	8297
856	49369	8237
857	49416	8178
858	49454	8117
859	49499	8058
860	49546	7998
861	49588	7938
862	49629	7878
863	49672	7818
864	49715	7759
865	49756	7699
866	49796	7638
867	49840	7579
868	49882	7519
869	49933	7461
870	49987	7403
871	50042	7345
872	50094	7287
873	50136	7227
874	50179	7168
875	50224	7109
876	50268	7050
877	50312	6991
878	50360	6932
879	50411	6874
880	50454	6815
881	50497	6755
882	50540	6696
883	50586	6638
884	50633	6579
885	50675	6520
886	50718	6461
887	50766	6402
888	50808	6343
889	50853	6285
890	50900	6226
891	50946	6168
892	50988	6109
893	51035	6051
894	51073	5991
895	51113	5932
896	51156	5874
897	51202	5815
898	51244	5757
899	51286	5698
900	51331	5640
901	51377	5581
902	51416	5523
903	51457	5464
904	51500	5406
905	51544	5347
906	51591	5289
907	51636	5231
908	51681	5173
909	51724	5115
910	51767	5057
911	51808	4999
912	51848	4940
913	51896	4883
914	51940	4825
915	51983	4767
916	52027	4709
917	52074	4651
918	52113	4593
919	52154	4535
920	52193	4476
921	52235	4419
922	52278	4361
923	52319	4303
924	52358	4245
925	52400	4187
926	52443	4129
927	52485	4072
928	52528	4014
929	52575	3957
930	52617	3899
931	52657	3841
932	52699	3784
933	52742	3726
934	52787	3669
935	52829	3612
936	52872	3554
937	52918	3497
938	52964	3440
939	53009	3383
940	53052	3326
941	53095	3269
942	53139	3212
943	53180	3154
944	53223	3097
945	53266	3040
946	53299	2982
947	53342	2925
948	53397	2869
949	53458	2813
950	53501	2756
951	53546	2699
952	53589	2642
953	53634	2586
954	53679	2529
955	53717	2472
956	53759	2415
957	53804	2358
958	53846	2302
959	53898	2245
960	53939	2189
961	53985	2132
962	54029	2075
963	54076	2019
964	54122	1962
965	54169	1906
966	54216	1850
967	54262	1793
968	54308	1737
969	54352	1681
970	54395	1624
971	54437	1568
972	54476	1511
973	54518	1455
974	54565	1399
975	54610	1342
976	54652	1286
977	54695	1230
978	54736	1174
979	54782	1118
980	54824	1061
981	54877	1005
982	54918	949
983	54964	893
